20/06/2026 12:00:00 AM;Flemington-Professional-2026-06-20;Rod Johnson Handicap;00:01:07.434;FLEM_1200m_Track
I'mateez;7;100;16.56;00:00:08.560;300;18.21;00:00:11.320;500;18.1;00:00:11.180;700;18.22;00:00:11.080;900;18.11;00:00:11.330;1100;17.27;00:00:12.370
La Astro Chat;3;100;16.93;00:00:08.270;300;18.33;00:00:11.240;500;18.58;00:00:11.020;700;18.2;00:00:11.160;900;17.85;00:00:11.600;1100;16.67;00:00:12.850
Prestar;9;100;16.73;00:00:08.280;300;18.22;00:00:11.260;500;18.23;00:00:11.160;700;18.48;00:00:11.090;900;17.94;00:00:11.580;1100;16.5;00:00:12.810
Recuperato;5;100;16.71;00:00:08.460;300;18.24;00:00:11.230;500;18.28;00:00:11.040;700;18.21;00:00:11.110;900;18.12;00:00:11.630;1100;16.4;00:00:12.820
Tatakai Uta;11;100;16.93;00:00:08.590;300;18.4;00:00:11.160;500;18.3;00:00:11.130;700;18.18;00:00:11.080;900;18.2;00:00:11.400;1100;16.94;00:00:12.950
Poker;14;100;17.51;00:00:08.630;300;18.76;00:00:10.970;500;18.59;00:00:11.060;700;18.51;00:00:11.180;900;17.94;00:00:11.680;1100;16.33;00:00:12.910
Choir Point;4;100;16.73;00:00:08.480;300;18.18;00:00:11.230;500;18.16;00:00:11.120;700;18.28;00:00:11.100;900;17.84;00:00:11.530;1100;16.63;00:00:13.000
Blethyn;2;100;16.76;00:00:08.780;300;18.12;00:00:11.250;500;18.26;00:00:11.110;700;18.11;00:00:11.120;900;17.8;00:00:11.690;1100;16.89;00:00:12.540
Jenni The Ninja;8;100;17;00:00:08.430;300;18;00:00:11.390;500;18.4;00:00:11.150;700;18.6;00:00:10.950;900;18.28;00:00:11.670;1100;16.08;00:00:13.180
Ulfberht;12;100;16.94;00:00:08.510;300;18.53;00:00:11.250;500;18.13;00:00:11.100;700;18.49;00:00:11.000;900;17.97;00:00:11.850;1100;15.89;00:00:13.230
Fehmarn;6;100;16.96;00:00:08.530;300;18.41;00:00:11.150;500;18.27;00:00:11.160;700;18.32;00:00:11.030;900;17.95;00:00:11.870;1100;15.93;00:00:13.420
Ice Kool;1;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Uyuni;13;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Sauvitude;10;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
