1/07/2026 12:00:00 AM;Sportsbet Sandown Lakeside-Professional-2026-07-01;Sportsbet Same Race Multi Handicap;00:01:23.513;SANL_1600m_TRACK
Divine Thoughts;5;100;16.57;00:00:08.240;300;17.07;00:00:11.890;500;16.89;00:00:12.180;700;17.2;00:00:12.010;900;17.58;00:00:11.810;1100;16.95;00:00:12.280;1300;15.64;00:00:13.400
Sea Poem;1;100;15.8;00:00:08.560;300;16.74;00:00:12.140;500;16.62;00:00:12.520;700;16.75;00:00:12.380;900;17.93;00:00:11.890;1100;17.93;00:00:11.440;1300;16.75;00:00:12.940
Proven Soul;15;100;15.93;00:00:08.460;300;17.06;00:00:12.040;500;17.06;00:00:12.270;700;17.32;00:00:12.070;900;17.43;00:00:11.870;1100;17.06;00:00:12.160;1300;15.97;00:00:13.210
Meh Keffi;3;100;16.4;00:00:08.560;300;16.73;00:00:12.070;500;16.66;00:00:12.380;700;16.79;00:00:12.350;900;17.66;00:00:11.990;1100;17.39;00:00:11.910;1300;16.21;00:00:13.010
Tempranillo;8;100;16.34;00:00:08.770;300;16.61;00:00:12.280;500;16.43;00:00:12.790;700;16.65;00:00:12.520;900;17.99;00:00:11.960;1100;17.99;00:00:11.440;1300;17.18;00:00:12.570
That's All Good;18;100;16.12;00:00:08.560;300;17.49;00:00:11.770;500;17.26;00:00:12.100;700;17.43;00:00:11.920;900;17.59;00:00:11.890;1100;17.13;00:00:12.180;1300;15.71;00:00:13.960
Impending Diamond;12;100;15.87;00:00:08.810;300;16.39;00:00:12.350;500;16.36;00:00:12.860;700;17.15;00:00:12.290;900;18.08;00:00:11.920;1100;17.7;00:00:11.690;1300;16.78;00:00:12.530
Drone Attack;10;100;15.58;00:00:08.580;300;16.64;00:00:12.390;500;16.34;00:00:12.780;700;16.59;00:00:12.480;900;17.77;00:00:11.870;1100;17.79;00:00:11.680;1300;16.72;00:00:12.680
Hot Chips;2;100;16.15;00:00:08.620;300;16.75;00:00:12.090;500;16.67;00:00:12.430;700;17.12;00:00:12.180;900;17.4;00:00:11.920;1100;17.23;00:00:12.030;1300;15.75;00:00:13.310
Russian Benefits;14;100;15.86;00:00:08.620;300;16.52;00:00:12.270;500;16.39;00:00:12.710;700;16.67;00:00:12.560;900;17.65;00:00:12.040;1100;17.7;00:00:11.580;1300;16.43;00:00:13.180
Forever With Ned;11;100;16.23;00:00:08.630;300;17.34;00:00:11.880;500;16.69;00:00:12.330;700;17.11;00:00:12.070;900;17.81;00:00:11.890;1100;17.09;00:00:12.220;1300;15.59;00:00:14.150
Cindy Falls;4;100;15.81;00:00:08.620;300;16.71;00:00:12.150;500;16.49;00:00:12.610;700;16.62;00:00:12.540;900;17.25;00:00:12.260;1100;17.3;00:00:11.690;1300;17.22;00:00:13.420
Vienna Vixen;6;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Shubael;19;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Dane On Tour;17;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Happy Link;7;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Tournelle;9;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Tsarine;16;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
Miss Lola;13;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000
