5/07/2026 12:00:00 AM;Bendigo-Professional-2026-07-05;BJC 2026/27 Memberships On Sale 0 - 66 Handicap;00:01:37.200;BEND_1600m_TRACK
Omnic;10;100;17;00:00:08.160;300;18.02;00:00:11.340;500;17.48;00:00:11.740;700;17.02;00:00:12.070;900;16.7;00:00:12.310;1100;17.07;00:00:12.170;1300;17.29;00:00:11.880;1500;16.24;00:00:12.840
Ataegina;7;100;16.09;00:00:08.430;300;17.63;00:00:11.590;500;17.58;00:00:11.640;700;16.96;00:00:11.950;900;16.57;00:00:12.200;1100;17.24;00:00:12.050;1300;17.43;00:00:11.870;1500;16.2;00:00:12.790
Olatunde;9;100;16.53;00:00:08.370;300;17.35;00:00:11.680;500;17.29;00:00:11.780;700;17.32;00:00:11.840;900;16.54;00:00:12.360;1100;17.25;00:00:12.140;1300;17.35;00:00:11.750;1500;16.7;00:00:12.800
Camp Cable;3;100;16.28;00:00:08.130;300;17.65;00:00:11.580;500;17.58;00:00:11.710;700;16.93;00:00:12.120;900;16.58;00:00:12.340;1100;17.39;00:00:12.100;1300;17.53;00:00:11.910;1500;16.1;00:00:12.990
Ollandia Beach;2;100;17.19;00:00:08.060;300;18.06;00:00:11.260;500;17.49;00:00:11.670;700;17.04;00:00:12.030;900;16.67;00:00:12.350;1100;16.68;00:00:12.340;1300;16.79;00:00:12.270;1500;15.8;00:00:13.200
Moscow Red;12;100;15.87;00:00:08.560;300;18.03;00:00:11.600;500;17.75;00:00:11.690;700;17.25;00:00:12.000;900;16.91;00:00:12.320;1100;16.93;00:00:12.300;1300;16.78;00:00:12.400;1500;16.06;00:00:13.000
Too Big;5;100;17;00:00:08.010;300;18.23;00:00:11.150;500;17.96;00:00:11.550;700;16.63;00:00:12.130;900;16.48;00:00:12.360;1100;16.6;00:00:12.230;1300;16.27;00:00:12.610;1500;14.99;00:00:13.860
Bancoora;6;100;16.8;00:00:08.470;300;17.36;00:00:11.740;500;17.36;00:00:11.780;700;17.03;00:00:11.970;900;16.87;00:00:12.220;1100;17.54;00:00:12.030;1300;17.41;00:00:11.970;1500;15.75;00:00:13.730
Savethebesttillast;13;100;16.03;00:00:08.770;300;17.75;00:00:11.760;500;17.6;00:00:11.610;700;17.17;00:00:11.990;900;16.58;00:00:12.310;1100;17.16;00:00:12.270;1300;16.82;00:00:12.200;1500;16.15;00:00:13.050
Iconique;14;100;16.19;00:00:08.360;300;17.73;00:00:11.560;500;17.44;00:00:11.810;700;16.8;00:00:12.080;900;16.63;00:00:12.450;1100;16.8;00:00:12.560;1300;16.64;00:00:12.430;1500;15.68;00:00:14.740
Lewandowski;15;100;16.66;00:00:08.250;300;17.65;00:00:11.500;500;17.62;00:00:11.620;700;16.76;00:00:11.960;900;16.62;00:00:12.370;1100;15.97;00:00:12.820;1300;15.77;00:00:13.130;1500;14.54;00:00:15.250
North Terrace;11;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000;1500;0;00:00:00.000
Island Boy;1;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000;1500;0;00:00:00.000
Our Lone Star;4;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000;1500;0;00:00:00.000
Charming Deel;8;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000;1300;0;00:00:00.000;1500;0;00:00:00.000
