24/06/2026 12:00:00 AM;Sportsbet-Ballarat Synthetic-Professional-2026-06-24;Sportsbet Race Replays BM66 Handicap;00:02:17.489;BALL_LOOP_POLY
Sunsets;2;100;16.23;00:00:08.400;300;17.78;00:00:11.700;500;17.13;00:00:12.230;700;16.26;00:00:12.970;900;16.21;00:00:12.790;1100;16.22;00:00:12.610;1300;16.41;00:00:12.800;1500;16.7;00:00:12.380;1700;16.63;00:00:12.500;1900;16.61;00:00:12.380;2100;15.97;00:00:12.830
Kawa;8;100;16.52;00:00:08.490;300;16.94;00:00:12.080;500;16.69;00:00:12.350;700;15.94;00:00:12.960;900;16.02;00:00:12.730;1100;16.1;00:00:12.770;1300;16.71;00:00:12.650;1500;16.9;00:00:12.230;1700;16.85;00:00:12.380;1900;16.97;00:00:12.200;2100;16.53;00:00:12.770
Second Nature;5;100;15.8;00:00:08.830;300;17.06;00:00:12.030;500;17.09;00:00:12.250;700;16.37;00:00:13.140;900;16;00:00:12.630;1100;16.16;00:00:12.740;1300;16.02;00:00:12.800;1500;16.98;00:00:12.220;1700;16.92;00:00:12.370;1900;16.74;00:00:12.200;2100;16.3;00:00:12.580
Emperor Tzu;4;100;16.04;00:00:08.410;300;17.07;00:00:11.920;500;17;00:00:12.250;700;15.59;00:00:13.020;900;15.77;00:00:12.770;1100;16.12;00:00:12.670;1300;16.22;00:00:12.630;1500;16.44;00:00:12.480;1700;16.52;00:00:12.380;1900;16.11;00:00:12.620;2100;15.76;00:00:12.900
Soldier Boi;6;100;16.7;00:00:08.600;300;17.53;00:00:11.690;500;16.83;00:00:12.300;700;15.92;00:00:12.880;900;15.83;00:00:12.720;1100;15.99;00:00:12.690;1300;16.34;00:00:12.700;1500;16.64;00:00:12.380;1700;16.63;00:00:12.480;1900;16.17;00:00:12.580;2100;15.55;00:00:13.310
Geegees Hisword;9;100;15.63;00:00:09.120;300;16.93;00:00:12.070;500;16.87;00:00:12.180;700;16.29;00:00:13.080;900;16.26;00:00:12.530;1100;15.88;00:00:12.850;1300;16.77;00:00:12.690;1500;16.86;00:00:12.110;1700;17.11;00:00:12.350;1900;16.56;00:00:12.360;2100;15.82;00:00:13.110
Urban Outlook;1;100;15.98;00:00:08.770;300;17.31;00:00:11.800;500;16.57;00:00:12.190;700;15.78;00:00:13.000;900;16.06;00:00:12.740;1100;16;00:00:12.760;1300;16.14;00:00:12.690;1500;16.66;00:00:12.440;1700;16.3;00:00:12.680;1900;16.12;00:00:12.600;2100;15.87;00:00:13.000
Larsen Bay;7;100;16.67;00:00:08.650;300;17.71;00:00:11.610;500;16.75;00:00:12.220;700;16.07;00:00:13.010;900;15.96;00:00:12.740;1100;16.13;00:00:12.730;1300;16.19;00:00:12.870;1500;16.31;00:00:12.470;1700;16.09;00:00:12.820;1900;16.02;00:00:13.040;2100;14.74;00:00:14.460
Chimed;3;100;16.28;00:00:08.530;300;17.56;00:00:11.670;500;17.14;00:00:12.120;700;15.86;00:00:12.710;900;16.19;00:00:12.910;1100;16.08;00:00:12.770;1300;16.38;00:00:12.640;1500;16.95;00:00:12.250;1700;16;00:00:12.880;1900;15.39;00:00:13.250;2100;14.55;00:00:15.270
