6/13/2026 12:00:00 AM;Sportsbet Sandown Hillside-Professional-2026-06-13;Sportsbet Fast Form Handicap;00:00:59.315;SANH_1000m_TRACK
Mbube;4;200;18.31;00:00:14.220;400;18.97;00:00:10.720;600;19.31;00:00:10.630;800;19.25;00:00:10.470;1000;19.09;00:00:11.300
Stars Of Dom;7;200;18.53;00:00:13.950;400;19.31;00:00:10.690;600;19.07;00:00:10.770;800;18.84;00:00:10.720;1000;18.32;00:00:11.430
Aston;3;200;18.05;00:00:14.280;400;19.13;00:00:10.680;600;19.39;00:00:10.570;800;19.32;00:00:10.530;1000;18.57;00:00:11.510
Angelic Rise;6;200;18.36;00:00:13.940;400;19.09;00:00:10.630;600;19.1;00:00:10.770;800;19.06;00:00:10.650;1000;18.07;00:00:11.800
Superbec;9;200;18.65;00:00:13.850;400;19.42;00:00:10.590;600;18.99;00:00:10.880;800;19.05;00:00:10.700;1000;17.88;00:00:11.800
Our Brave Boy;2;200;18.78;00:00:14.050;400;18.95;00:00:10.680;600;19.39;00:00:10.670;800;19.08;00:00:10.850;1000;17.62;00:00:11.830
River Ballad;5;200;18.66;00:00:14.040;400;18.82;00:00:10.870;600;19.22;00:00:10.750;800;18.92;00:00:11.080;1000;17.2;00:00:12.430
Tales Of Time;1;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000
Signed By A Kiss;8;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000
