5/07/2026 12:00:00 AM;Bendigo-Professional-2026-07-05;Ladbrokes Big Bets Copy Now Maiden Plate;00:01:08.462;BEND_1100m_TRACK
Stakes;9;100;17.77;00:00:08.270;300;19.52;00:00:10.460;500;18.95;00:00:11.060;700;17.44;00:00:11.990;900;16.88;00:00:12.030;1100;16.72;00:00:12.330
Royal Duck;5;100;17.78;00:00:08.280;300;19.01;00:00:10.690;500;18.65;00:00:11.170;700;17.76;00:00:11.910;900;17.72;00:00:11.620;1100;16.65;00:00:12.480
Siduri;6;100;17.51;00:00:07.940;300;18.89;00:00:10.790;500;18.6;00:00:11.130;700;17.65;00:00:11.950;900;17.29;00:00:11.860;1100;16.26;00:00:13.030
Captivara;10;100;18.23;00:00:07.960;300;19.34;00:00:10.490;500;18.46;00:00:11.170;700;17.59;00:00:12.110;900;17.15;00:00:12.160;1100;15.99;00:00:13.180
Ragazzone;1;100;17.69;00:00:08.320;300;19.12;00:00:10.620;500;18.83;00:00:11.060;700;17.73;00:00:11.970;900;17.03;00:00:12.310;1100;15.71;00:00:13.280
Palmeraie;4;100;18.16;00:00:07.890;300;18.91;00:00:10.660;500;18.52;00:00:11.200;700;17.36;00:00:12.140;900;16.91;00:00:12.270;1100;15.75;00:00:14.040
No Confetti;8;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Sauvitude;2;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Vosstaniya;7;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Typhoon Ali;3;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
