30/05/2026 12:00:00 AM;Caulfield-Professional-2026-05-30;Sportsbet Bel Esprit Stakes;00:01:06.597;CAUL_1200m_TRACK
Hearcomesthestar;13;100;17.04;00:00:08.520;300;18.73;00:00:11.160;500;19;00:00:10.850;700;18.66;00:00:11.730;900;18.46;00:00:11.520;1100;17.89;00:00:11.760
Bustling;12;100;17.27;00:00:08.340;300;19.09;00:00:10.890;500;18.99;00:00:10.820;700;18.35;00:00:11.940;900;18.03;00:00:11.640;1100;17.5;00:00:12.150
Coeur Volante;6;100;16.95;00:00:08.510;300;19.14;00:00:10.870;500;18.98;00:00:10.870;700;18.43;00:00:12.000;900;18.32;00:00:11.720;1100;17.31;00:00:11.920
Recommendation;3;100;17.57;00:00:08.140;300;19.47;00:00:10.680;500;18.7;00:00:10.870;700;18.54;00:00:11.950;900;18.1;00:00:11.810;1100;16.93;00:00:12.590
Bazaball Rewarded;14;100;17.91;00:00:08.290;300;19.63;00:00:10.530;500;18.84;00:00:10.740;700;18.65;00:00:12.080;900;18.1;00:00:11.780;1100;16.6;00:00:12.730
Gin A Tonic;11;100;18.48;00:00:08.090;300;19.06;00:00:10.620;500;18.8;00:00:10.780;700;18.4;00:00:11.900;900;17.8;00:00:12.020;1100;16.63;00:00:13.050
Pisanello;9;100;17.04;00:00:08.540;300;19.59;00:00:10.740;500;19.26;00:00:10.680;700;18.21;00:00:12.090;900;17.84;00:00:11.800;1100;16.9;00:00:12.680
Marble Nine;7;100;17.55;00:00:08.130;300;18.98;00:00:10.730;500;18.92;00:00:10.710;700;18.51;00:00:11.820;900;17.92;00:00:12.110;1100;16.21;00:00:13.050
Title Fighter;5;100;17.07;00:00:08.560;300;18.84;00:00:10.940;500;18.84;00:00:10.820;700;18.2;00:00:11.780;900;18.15;00:00:11.790;1100;16.72;00:00:12.790
Corniche;4;100;17.35;00:00:08.560;300;18.92;00:00:10.920;500;18.9;00:00:10.840;700;18.75;00:00:12.000;900;18.32;00:00:11.880;1100;17.2;00:00:12.510
Taunting;8;100;17.58;00:00:08.200;300;18.94;00:00:10.840;500;18.89;00:00:10.780;700;18.23;00:00:11.970;900;17.66;00:00:12.130;1100;16.5;00:00:13.220
Samangu;10;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Bellatrix Star;1;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
Watchme Win;2;100;0;00:00:00.000;300;0;00:00:00.000;500;0;00:00:00.000;700;0;00:00:00.000;900;0;00:00:00.000;1100;0;00:00:00.000
