2026-07-18 00:00:00;Flemington-Professional-2026-07-18;TAB We're On
RIVERINA LULU;7;200;18.74;0:13.76;400;19.07;0:10.58;600;19.06;0:10.57;800;18.81;0:11.11;1000;17.15;0:12.25
LEOPARD SHARK;2;200;18.7;0:13.83;400;18.84;0:10.70;600;18.97;0:10.65;800;18.47;0:11.14;1000;17.14;0:12.16
THE TROUBLESHOOTER;3;200;19.11;0:13.72;400;19.32;0:10.47;600;18.84;0:10.75;800;18.18;0:11.31;1000;17.0;0:12.34
ALMONTEGO;4;200;18.28;0:13.99;400;19.09;0:10.70;600;19.61;0:10.44;800;18.8;0:11.35;1000;16.75;0:12.27
PANCHENKO;9;200;18.63;0:13.94;400;19.09;0:10.54;600;19.25;0:10.51;800;18.76;0:11.17;1000;16.93;0:12.82
HARD KICK;1;200;19.01;0:13.68;400;19.19;0:10.56;600;19.13;0:10.67;800;18.44;0:11.33;1000;16.8;0:12.77
DARK MATTER;5;200;18.65;0:13.98;400;19.29;0:10.64;600;19.4;0:10.54;800;18.38;0:11.37;1000;16.84;0:12.55
VENETO STREET;8;200;18.31;0:14.13;400;19.0;0:10.67;600;18.99;0:10.66;800;18.26;0:11.34;1000;16.64;0:12.84
POCKETFULLOFCASH;6;200;0;0:00.00;400;0;0:00.00;600;0;0:00.00;800;0;0:00.00;1000;0;0:00.00
