30/05/2026 12:00:00 AM;Caulfield-Professional-2026-05-30;Sportsbet Feed Handicap;00:01:14.639;CAUL_1200m_TRACK
Obambulate;2;200;17.68;00:00:14.220;400;17.67;00:00:11.700;600;16.65;00:00:12.260;800;17.44;00:00:12.000;1000;17.98;00:00:11.360;1200;17.53;00:00:12.060
Vivid Storm;8;200;17.7;00:00:14.190;400;17.75;00:00:11.660;600;16.82;00:00:12.270;800;16.95;00:00:11.970;1000;17.62;00:00:11.540;1200;17.24;00:00:12.320
Star Of Macedon;7;200;17.81;00:00:14.630;400;17.82;00:00:11.640;600;16.52;00:00:12.330;800;17.25;00:00:11.970;1000;17.88;00:00:11.600;1200;17.92;00:00:11.820
Monumentum;11;200;17.76;00:00:14.520;400;17.82;00:00:11.680;600;16.66;00:00:12.260;800;17.5;00:00:11.820;1000;18.06;00:00:11.520;1200;17.21;00:00:12.240
Autumn Rainbow;9;200;17.54;00:00:14.980;400;17.91;00:00:11.480;600;17.03;00:00:12.370;800;17.99;00:00:11.940;1000;18.15;00:00:11.350;1200;17.75;00:00:11.980
Qayed;6;200;17.63;00:00:14.690;400;17.83;00:00:11.590;600;16.47;00:00:12.300;800;17.75;00:00:11.930;1000;17.5;00:00:11.660;1200;17.15;00:00:12.210
Carnevale;3;200;17.59;00:00:14.410;400;17.59;00:00:11.680;600;16.62;00:00:12.350;800;17.35;00:00:11.840;1000;17.49;00:00:11.670;1200;16.66;00:00:12.520
Crank;1;200;17.73;00:00:14.340;400;17.77;00:00:11.650;600;16.5;00:00:12.330;800;17.39;00:00:12.000;1000;17.58;00:00:11.790;1200;16.8;00:00:12.870
Fontein Jewel;5;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Dancell;10;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Exacting Standard;4;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
