4/07/2026 12:00:00 AM;Flemington-Professional-2026-07-04;A.R. Creswick Stakes;00:01:13.224;FLEM_1200m_Track
Wise Inlaw;2;200;17.7;00:00:14.190;400;18.04;00:00:11.300;600;17.66;00:00:11.530;800;18.69;00:00:11.190;1000;18.71;00:00:11.040;1200;17.81;00:00:12.090
Prince Tycoon;1;200;17.64;00:00:14.100;400;17.85;00:00:11.320;600;17.67;00:00:11.580;800;18.17;00:00:11.210;1000;18.17;00:00:11.130;1200;17.35;00:00:12.080
Chains Of Love;13;200;17.29;00:00:14.580;400;18.19;00:00:11.190;600;17.89;00:00:11.470;800;18.36;00:00:11.250;1000;18.18;00:00:11.200;1200;17.31;00:00:12.010
Barari;12;200;17.39;00:00:14.580;400;17.83;00:00:11.340;600;17.81;00:00:11.450;800;18.39;00:00:11.200;1000;18.42;00:00:11.110;1200;17.51;00:00:12.050
Afterberna;11;200;17.44;00:00:14.370;400;18.42;00:00:11.330;600;18.43;00:00:11.490;800;18.51;00:00:11.140;1000;18.43;00:00:11.210;1200;17.16;00:00:12.230
Recuperato;3;200;17.06;00:00:14.810;400;18.06;00:00:11.420;600;17.75;00:00:11.460;800;18.86;00:00:10.920;1000;18.8;00:00:11.180;1200;17.56;00:00:12.030
Blankfield;6;200;17.72;00:00:14.470;400;17.8;00:00:11.440;600;17.66;00:00:11.520;800;18.49;00:00:11.180;1000;18.33;00:00:11.190;1200;17.2;00:00:12.080
Lauberhorn;8;200;17.72;00:00:14.440;400;17.93;00:00:11.350;600;17.9;00:00:11.440;800;18.32;00:00:11.180;1000;18.27;00:00:11.270;1200;17.45;00:00:12.370
La Astro Chat;4;200;17.59;00:00:14.190;400;18.16;00:00:11.210;600;17.82;00:00:11.430;800;18.2;00:00:11.150;1000;18.01;00:00:11.580;1200;16.45;00:00:12.740
Ludlum;9;200;17.88;00:00:14.270;400;17.91;00:00:11.300;600;17.79;00:00:11.530;800;18.29;00:00:11.220;1000;18.19;00:00:11.390;1200;16.76;00:00:12.590
Amping Lass;14;200;18.45;00:00:14.670;400;18.07;00:00:11.240;600;17.77;00:00:11.550;800;18.71;00:00:11.040;1000;18.33;00:00:11.380;1200;17.09;00:00:12.590
Blethyn;5;200;17.73;00:00:14.680;400;18.25;00:00:11.200;600;18.07;00:00:11.330;800;18.13;00:00:11.250;1000;17.86;00:00:11.540;1200;16.64;00:00:12.620
Tatakai Uta;10;200;17.72;00:00:14.460;400;17.78;00:00:11.410;600;17.81;00:00:11.410;800;18.24;00:00:11.260;1000;18.28;00:00:11.300;1200;16.98;00:00:12.800
Falset Star;7;200;17.4;00:00:14.490;400;18.18;00:00:11.210;600;17.75;00:00:11.470;800;18.29;00:00:11.170;1000;18.08;00:00:11.620;1200;16.37;00:00:13.010
