1/07/2026 12:00:00 AM;Sportsbet Sandown Lakeside-Professional-2026-07-01;Tobin Brothers Celebrating Lives Handicap;00:01:17.842;SANL_1600m_TRACK
Humza Bey;19;200;17.09;00:00:14.700;400;16.82;00:00:12.390;600;17.09;00:00:12.420;800;18.38;00:00:11.810;1000;18.07;00:00:11.250;1200;17.11;00:00:12.240
Wolfy;9;200;16.85;00:00:15.110;400;16.8;00:00:12.310;600;17.38;00:00:12.210;800;18.17;00:00:11.900;1000;18.15;00:00:11.220;1200;17.26;00:00:12.280
Cinturato;13;200;16.49;00:00:14.840;400;16.73;00:00:12.410;600;17.19;00:00:12.420;800;18.7;00:00:11.970;1000;18.53;00:00:11.130;1200;17.19;00:00:12.460
Jugiong;11;200;16.77;00:00:14.750;400;16.69;00:00:12.360;600;16.9;00:00:12.280;800;17.66;00:00:12.030;1000;17.89;00:00:11.520;1200;16.91;00:00:12.470
Regal Secret;17;200;17.12;00:00:14.410;400;17.25;00:00:12.210;600;17.15;00:00:12.430;800;17.99;00:00:12.010;1000;17.93;00:00:11.590;1200;16.52;00:00:12.840
Tori's Dee;8;200;16.65;00:00:14.470;400;16.94;00:00:12.200;600;16.89;00:00:12.290;800;17.4;00:00:12.180;1000;17.6;00:00:11.600;1200;16.92;00:00:12.950
Tanganyika;5;200;16.37;00:00:15.010;400;16.68;00:00:12.480;600;17.68;00:00:12.100;800;18.02;00:00:11.930;1000;18.05;00:00:11.650;1200;16.68;00:00:12.570
Thinxzo;6;200;16.81;00:00:14.990;400;16.76;00:00:12.330;600;17.73;00:00:12.360;800;18.28;00:00:12.080;1000;18.12;00:00:11.380;1200;16.76;00:00:12.710
Bine;15;200;16.71;00:00:14.530;400;16.75;00:00:12.440;600;17.25;00:00:12.180;800;17.89;00:00:12.220;1000;17.65;00:00:11.610;1200;15.92;00:00:13.990
Mr Exclusive;14;200;16.92;00:00:14.480;400;16.92;00:00:12.340;600;16.81;00:00:12.560;800;17.82;00:00:12.300;1000;17.72;00:00:11.770;1200;16.27;00:00:13.910
Sun Setting;16;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Dapper Darri;18;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Bullets High;1;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Electric Tommy;10;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
He's Beset;3;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Royal Lass;4;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Dollar Shot;7;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Prince Tycoon;2;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Regal Might;20;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Cardone;12;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
