30/05/2026 12:00:00 AM;Caulfield-Professional-2026-05-30;Darren Gauci Handicap;00:01:14.414;CAUL_1200m_TRACK
Hezdarnhottoo;16;200;18.55;00:00:13.900;400;18.37;00:00:11.100;600;18.12;00:00:11.230;800;17.81;00:00:11.680;1000;17.07;00:00:12.150;1200;16.07;00:00:13.330
Piastri;15;200;17.83;00:00:14.470;400;18.3;00:00:11.160;600;18.28;00:00:11.050;800;18.15;00:00:11.920;1000;17.29;00:00:12.190;1200;16.15;00:00:12.880
Elouyou;7;200;18.18;00:00:14.030;400;18.2;00:00:11.110;600;18.22;00:00:11.120;800;17.92;00:00:12.120;1000;17.34;00:00:12.330;1200;16;00:00:12.980
Celsius Star;1;200;18.25;00:00:14.060;400;18.76;00:00:10.940;600;18.09;00:00:11.190;800;17.74;00:00:12.080;1000;17.33;00:00:12.350;1200;16.01;00:00:13.120
Apache Song;12;200;18.14;00:00:14.350;400;18.43;00:00:10.990;600;18.36;00:00:11.140;800;18.06;00:00:12.270;1000;16.94;00:00:12.420;1200;16.39;00:00:12.930
Perspiration;5;200;17.94;00:00:14.230;400;18.54;00:00:11.020;600;18.15;00:00:11.140;800;17.75;00:00:12.250;1000;17.04;00:00:12.480;1200;16.2;00:00:13.100
Naval Academy;8;200;18.27;00:00:14.180;400;18.64;00:00:10.970;600;17.93;00:00:11.270;800;17.57;00:00:12.040;1000;17.06;00:00:12.210;1200;15.97;00:00:13.680
Supernima;11;200;18.04;00:00:14.310;400;18.37;00:00:11.040;600;18.16;00:00:11.200;800;17.59;00:00:12.590;1000;16.98;00:00:12.500;1200;16.95;00:00:13.060
Fridge Monster;10;200;18.21;00:00:14.080;400;18.42;00:00:11.030;600;18.1;00:00:11.200;800;17.8;00:00:12.260;1000;16.76;00:00:12.650;1200;15.69;00:00:13.650
Semillion;9;200;18.6;00:00:14.210;400;18.75;00:00:10.840;600;18.17;00:00:11.220;800;17.71;00:00:12.040;1000;17.13;00:00:12.590;1200;15.6;00:00:14.150
Philosopher;2;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Stoli Bolli;3;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Royal Insignia;4;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Tristate;6;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
So You Pence;14;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
Red Galaxy;13;200;0;00:00:00.000;400;0;00:00:00.000;600;0;00:00:00.000;800;0;00:00:00.000;1000;0;00:00:00.000;1200;0;00:00:00.000
