20/06/2026 12:00:00 AM;Flemington-Professional-2026-06-20;Bruce Gadsden Handicap;00:01:27.533;FLEM_1400m_Track
Stylish;6;220;18.34;00:00:14.880;420;18.56;00:00:11.400;620;17.22;00:00:12.320;820;16.89;00:00:12.110;1020;17.66;00:00:11.700;1220;18.03;00:00:11.320;1420;17.23;00:00:12.110
Miss Aria;3;220;18.68;00:00:14.740;420;18.53;00:00:11.210;620;17.15;00:00:12.300;820;16.55;00:00:12.310;1020;17.89;00:00:11.660;1220;17.98;00:00:11.310;1420;17.23;00:00:12.460
Duchess Zou;2;220;18.42;00:00:14.610;420;18.29;00:00:11.290;620;17.23;00:00:12.290;820;16.52;00:00:12.300;1020;18.02;00:00:11.700;1220;17.97;00:00:11.480;1420;16.8;00:00:12.340
Changing Colours;10;220;17.97;00:00:15.220;420;17.99;00:00:11.450;620;17.18;00:00:12.220;820;16.67;00:00:12.350;1020;18.01;00:00:11.590;1220;18;00:00:11.270;1420;17.46;00:00:12.070
First Chorus;8;220;18.33;00:00:14.980;420;18.24;00:00:11.570;620;17.2;00:00:12.250;820;16.69;00:00:12.250;1020;17.94;00:00:11.620;1220;18.06;00:00:11.400;1420;16.99;00:00:12.220
It's A Knockout;4;220;17.99;00:00:14.900;420;17.99;00:00:11.470;620;17.21;00:00:12.420;820;16.66;00:00:12.270;1020;17.7;00:00:11.630;1220;17.93;00:00:11.390;1420;17.15;00:00:12.250
Lake Vostok;14;220;18.06;00:00:15.590;420;17.99;00:00:11.460;620;17.05;00:00:12.210;820;16.97;00:00:12.300;1020;18.02;00:00:11.620;1220;18.04;00:00:11.320;1420;16.95;00:00:12.000
This Time Girl;16;220;17.65;00:00:15.770;420;17.72;00:00:11.440;620;17.23;00:00:12.170;820;16.98;00:00:12.320;1020;18.19;00:00:11.510;1220;18.25;00:00:11.310;1420;16.98;00:00:12.040
Sweet Jasmine;13;220;17.95;00:00:15.270;420;17.96;00:00:11.440;620;17.2;00:00:12.360;820;17.68;00:00:12.180;1020;17.71;00:00:11.710;1220;17.95;00:00:11.380;1420;17.11;00:00:12.270
Husk;11;220;18.52;00:00:14.850;420;18.14;00:00:11.410;620;17.22;00:00:12.400;820;16.77;00:00:12.240;1020;17.71;00:00:11.650;1220;17.7;00:00:11.610;1420;16.78;00:00:12.480
Silent Shares;12;220;17.95;00:00:15.260;420;17.83;00:00:11.630;620;17.22;00:00:12.080;820;16.75;00:00:12.200;1020;18.06;00:00:11.520;1220;18.24;00:00:11.440;1420;16.75;00:00:12.530
Flyer;5;220;18.09;00:00:15.590;420;18;00:00:11.500;620;17.08;00:00:12.230;820;17.03;00:00:12.130;1020;18.05;00:00:11.470;1220;18.13;00:00:11.370;1420;16.73;00:00:12.630
Apache Song;7;220;18.28;00:00:15.140;420;18.07;00:00:11.360;620;17.26;00:00:12.080;820;16.68;00:00:12.250;1020;17.26;00:00:11.790;1220;17.16;00:00:12.060;1420;16.37;00:00:12.590
Lady Jones;1;220;0;00:00:00.000;420;0;00:00:00.000;620;0;00:00:00.000;820;0;00:00:00.000;1020;0;00:00:00.000;1220;0;00:00:00.000;1420;0;00:00:00.000
Mystic Wonder;9;220;0;00:00:00.000;420;0;00:00:00.000;620;0;00:00:00.000;820;0;00:00:00.000;1020;0;00:00:00.000;1220;0;00:00:00.000;1420;0;00:00:00.000
Zunna;15;220;0;00:00:00.000;420;0;00:00:00.000;620;0;00:00:00.000;820;0;00:00:00.000;1020;0;00:00:00.000;1220;0;00:00:00.000;1420;0;00:00:00.000
