2026-07-25 00:00:00;Caulfield-Professional-2026-07-25;The Big Screen Company Bletchingly Stakes
COSMIC CRUSADER;1;200;17.7;0:14.54;400;18.27;0:11.10;600;18.28;0:11.02;800;18.44;0:11.18;1000;18.75;0:11.01;1200;17.82;0:11.78
WINNASEDGE;7;200;18.23;0:14.32;400;18.64;0:10.93;600;18.44;0:10.97;800;18.11;0:11.29;1000;18.31;0:11.24;1200;17.54;0:12.26
RECOMMENDATION;2;200;17.83;0:14.48;400;18.66;0:10.90;600;18.49;0:10.96;800;18.45;0:11.33;1000;18.37;0:11.31;1200;17.05;0:12.28
SAMANGU;9;200;18.11;0:14.43;400;18.34;0:10.97;600;18.21;0:11.13;800;18.14;0:11.37;1000;18.27;0:11.26;1200;17.35;0:12.18
ZOU SENSATION;3;200;18.02;0:14.40;400;18.52;0:10.88;600;18.43;0:10.98;800;18.3;0:11.42;1000;18.48;0:11.30;1200;17.26;0:12.37
WATCHME WIN;6;200;17.9;0:14.49;400;18.77;0:10.96;600;18.65;0:11.13;800;18.43;0:11.39;1000;17.87;0:11.45;1200;17.34;0:12.22
MIRAVAL ROSE;8;200;17.99;0:14.80;400;18.4;0:11.05;600;18.4;0:10.98;800;18.63;0:11.23;1000;18.18;0:11.33;1200;17.25;0:12.33
AZTEC RULER;4;200;17.63;0:14.49;400;18.58;0:11.12;600;18.29;0:11.00;800;18.46;0:11.34;1000;18.84;0:11.25;1200;17.12;0:12.57
TITLE FIGHTER;5;200;17.78;0:14.77;400;18.91;0:10.86;600;18.49;0:11.00;800;18.52;0:11.28;1000;18.22;0:11.43;1200;16.99;0:12.65
